event_id,session_id,customer_id,event_time,event_type,device,traffic_source,page
501462,S100614,1112,2025-01-05 17:13:00,add_to_cart,mobile,email,/blog
501463,S100224,1039,2024-12-28 20:44:00,page_view,mobile,ads,/cart
501464,S100634,1059,2025-02-17 10:13:00,page_view,mobile,direct,/checkout
501465,S100101,1068,2025-02-06 22:19:00,add_to_cart,mobile,email,/blog
501466,S100263,1110,2024-12-30 09:50:00,add_to_cart,desktop,direct,/search
501467,S100160,1120,2024-12-26 18:51:00,page_view,desktop,organic,/blog
501468,S100232,1120,2025-02-22 16:24:00,purchase,desktop,social,/blog
501469,S100490,1002,2025-02-13 11:04:00,page_view,desktop,email,/cart
501470,S100786,1119,2024-11-17 10:13:00,page_view,tablet,ads,/product
501471,S100769,1007,2025-01-07 13:34:00,search,mobile,direct,/home
501472,S100310,1035,2024-12-01 09:15:00,add_to_cart,tablet,email,/product
501473,S100650,1067,2025-01-12 10:16:00,purchase,mobile,social,/product
501474,S100226,1062,2025-01-08 07:14:00,page_view,desktop,ads,/home
501475,S100272,1078,2024-12-20 23:48:00,page_view,mobile,ads,/blog
501476,S100316,1062,2024-11-27 08:01:00,search,desktop,direct,/product
501477,S100085,1120,2024-12-03 09:48:00,page_view,mobile,email,/product
501478,S100290,1031,2024-12-09 07:35:00,page_view,desktop,email,/search
501479,S100468,1036,2024-12-08 02:52:00,page_view,tablet,ads,/search
501480,S100728,1119,2024-12-03 01:09:00,page_view,desktop,organic,/cart
501481,S100577,1010,2024-11-11 23:59:00,page_view,desktop,ads,/checkout
501482,S100768,1079,2024-11-02 11:55:00,page_view,mobile,social,/blog
501483,S100646,1088,2025-02-04 21:31:00,add_to_cart,mobile,email,/cart
501484,S100403,1065,2024-12-08 20:32:00,search,tablet,direct,/search
501485,S100426,1090,2024-12-30 19:50:00,page_view,desktop,email,/search
501486,S100374,1023,2025-01-27 12:41:00,page_view,mobile,ads,/home
501487,S100566,1110,2024-11-19 04:30:00,page_view,mobile,social,/home
501488,S100754,1018,2024-11-08 14:08:00,page_view,mobile,organic,/search
501489,S100251,1052,2024-12-04 15:05:00,search,mobile,email,/product
501490,S100532,1010,2024-12-22 11:34:00,purchase,mobile,ads,/cart
501491,S100306,1070,2025-01-16 07:15:00,search,mobile,ads,/search
501492,S100429,1086,2025-01-26 07:04:00,search,mobile,ads,/blog
501493,S100674,,2025-01-16 12:31:00,page_view,mobile,social,/search
501494,S100263,1095,2025-01-12 00:36:00,page_view,desktop,ads,/home
501495,S100067,1070,2025-02-26 04:29:00,checkout,mobile,ads,/cart
501496,S100106,1120,2024-12-10 02:41:00,purchase,desktop,ads,/cart
501497,S100399,1062,2025-01-19 00:22:00,page_view,desktop,email,/checkout
501498,S100578,1072,2025-01-15 23:18:00,page_view,mobile,ads,/search
501499,S100198,1077,2024-12-11 22:53:00,add_to_cart,desktop,social,/checkout
501500,S100191,1053,2024-12-07 09:34:00,page_view,tablet,email,/home
501501,S100513,1108,2025-02-17 19:14:00,add_to_cart,mobile,ads,/checkout
501502,S100768,1024,2024-11-21 14:52:00,add_to_cart,mobile,organic,/product
501503,S100441,1072,2025-01-13 13:58:00,page_view,mobile,social,/search
501504,S100000,1093,2024-12-04 20:30:00,purchase,desktop,organic,/search
501505,S100357,1116,2025-02-15 03:12:00,purchase,mobile,social,/cart
501506,S100114,1114,2024-12-18 12:56:00,purchase,mobile,organic,/checkout
501507,S100599,1066,2024-11-17 17:25:00,page_view,desktop,ads,/cart
501508,S100196,1083,2024-11-16 22:05:00,page_view,mobile,organic,/blog
501509,S100603,1051,2024-11-04 21:35:00,search,tablet,organic,/checkout
501510,S100273,1061,2024-11-26 18:03:00,page_view,mobile,social,/checkout
501511,S100159,1117,2025-01-16 22:04:00,page_view,desktop,ads,/home
501512,S100172,1120,2024-11-07 16:05:00,page_view,mobile,social,/checkout
501513,S100544,1115,2025-01-17 03:33:00,search,mobile,ads,/cart
501514,S100457,1018,2024-12-01 23:28:00,page_view,mobile,direct,/blog
501515,S100584,1109,2025-01-29 10:28:00,page_view,tablet,email,/checkout
501516,S100432,,2024-11-14 07:52:00,page_view,mobile,email,/checkout
501517,S100480,1047,2025-02-02 08:03:00,add_to_cart,desktop,social,/search
501518,S100454,1067,2024-12-06 15:30:00,search,desktop,ads,/search
501519,S100195,1100,2024-12-05 16:29:00,page_view,desktop,organic,/blog
501520,S100795,1073,2024-12-18 11:42:00,purchase,mobile,email,/search
501521,S100598,,2025-01-08 21:53:00,page_view,tablet,social,/product
501522,S100308,1059,2025-02-26 02:58:00,search,desktop,social,/search
501523,S100735,1092,2024-12-07 06:43:00,add_to_cart,mobile,social,/product
501524,S100555,1102,2025-01-09 20:06:00,add_to_cart,mobile,ads,/blog
501525,S100493,1064,2024-12-11 16:58:00,page_view,tablet,social,/product
501526,S100438,1110,2025-02-05 06:21:00,checkout,tablet,direct,/blog
501527,S100649,1071,2025-01-22 01:28:00,checkout,mobile,organic,/cart
501528,S100781,1053,2024-12-07 10:54:00,search,desktop,social,/search
501529,S100358,1014,2024-11-17 15:18:00,page_view,mobile,ads,/checkout
501530,S100035,1051,2025-01-14 23:20:00,page_view,mobile,organic,/home
501531,S100033,1095,2025-01-11 03:58:00,search,mobile,organic,/checkout
501532,S100087,1119,2025-02-26 02:10:00,page_view,mobile,email,/search
501533,S100657,1033,2024-11-05 01:13:00,add_to_cart,desktop,social,/checkout
501534,S100015,1046,2025-02-16 06:18:00,page_view,mobile,social,/search
501535,S100744,1020,2025-01-08 23:41:00,add_to_cart,mobile,ads,/search
501536,S100420,1089,2025-01-05 10:40:00,page_view,mobile,direct,/checkout
501537,S100552,,2025-01-14 23:15:00,page_view,mobile,direct,/product
501538,S100766,1083,2025-02-17 06:24:00,page_view,tablet,email,/cart
501539,S100792,1080,2025-02-27 01:22:00,page_view,desktop,direct,/cart
501540,S100125,1071,2025-02-22 12:39:00,search,mobile,ads,/cart
501541,S100007,1012,2024-11-03 19:53:00,add_to_cart,desktop,email,/cart
501542,S100471,1094,2024-11-13 06:27:00,search,mobile,social,/home
501543,S100467,1078,2025-02-11 03:47:00,search,desktop,direct,/blog
501544,S100509,1085,2024-11-05 16:12:00,add_to_cart,tablet,ads,/search
501545,S100401,1116,2024-12-09 06:17:00,page_view,mobile,ads,/home
501546,S100175,1101,2024-11-03 10:07:00,page_view,desktop,social,/cart
501547,S100739,1101,2024-12-11 01:42:00,page_view,mobile,ads,/cart
501548,S100366,1119,2025-01-05 22:41:00,add_to_cart,mobile,email,/checkout
501549,S100487,,2024-12-30 02:27:00,page_view,mobile,email,/cart
501550,S100017,1075,2025-02-20 05:07:00,page_view,tablet,organic,/search
501551,S100055,1014,2025-01-14 19:21:00,search,mobile,social,/cart
501552,S100034,1059,2024-12-20 07:51:00,purchase,tablet,ads,/cart
501553,S100629,1101,2024-12-29 11:37:00,search,desktop,direct,/home
501554,S100793,1004,2024-11-11 06:21:00,add_to_cart,mobile,email,/search
501555,S100765,1008,2024-11-28 16:25:00,search,mobile,social,/product
501556,S100724,1009,2024-11-06 21:09:00,page_view,desktop,social,/checkout
501557,S100572,1094,2024-12-02 08:47:00,add_to_cart,mobile,email,/product
501558,S100599,1065,2024-11-14 20:08:00,add_to_cart,mobile,organic,/blog
501559,S100782,1048,2024-11-28 11:59:00,page_view,tablet,social,/home
501560,S100346,1014,2025-02-11 16:07:00,page_view,desktop,ads,/cart
501561,S100031,1094,2024-12-17 04:24:00,page_view,mobile,direct,/checkout
501562,S100132,1042,2024-12-20 02:07:00,page_view,desktop,direct,/blog
501563,S100575,1035,2025-02-18 15:16:00,checkout,mobile,email,/blog
501564,S100198,1084,2025-01-15 18:42:00,page_view,mobile,social,/search
501565,S100255,1072,2025-02-22 10:11:00,page_view,tablet,direct,/checkout
501566,S100341,1047,2024-12-30 22:04:00,checkout,desktop,social,/blog
501567,S100666,1083,2024-12-30 04:27:00,search,mobile,email,/home
501568,S100230,1035,2025-01-07 17:56:00,search,mobile,organic,/cart
501569,S100300,1102,2024-12-01 06:00:00,checkout,desktop,direct,/home
501570,S100546,1030,2024-11-19 22:16:00,page_view,mobile,ads,/blog
501571,S100025,1021,2024-11-05 06:05:00,add_to_cart,mobile,email,/search
501572,S100534,1101,2024-11-04 00:50:00,page_view,mobile,organic,/product
501573,S100652,1091,2024-11-04 08:38:00,page_view,desktop,ads,/cart
501574,S100473,1024,2025-01-19 11:59:00,page_view,mobile,ads,/cart
501575,S100386,1015,2024-12-10 21:09:00,page_view,mobile,direct,/home
501576,S100284,1108,2025-02-02 04:46:00,purchase,mobile,social,/home
501577,S100449,1100,2024-11-30 23:59:00,purchase,mobile,email,/home
501578,S100319,1042,2024-12-24 12:52:00,checkout,mobile,ads,/blog
501579,S100155,1085,2025-01-26 18:05:00,page_view,mobile,direct,/cart
501580,S100470,1016,2025-02-23 12:14:00,purchase,mobile,organic,/home
501581,S100419,1066,2024-11-14 23:13:00,add_to_cart,desktop,ads,/checkout
501582,S100112,1003,2025-01-06 17:42:00,page_view,mobile,organic,/blog
501583,S100650,1051,2024-11-02 20:29:00,add_to_cart,mobile,email,/blog
501584,S100421,1010,2025-02-09 00:10:00,page_view,tablet,direct,/checkout
501585,S100720,1061,2025-02-03 23:49:00,page_view,desktop,organic,/checkout
501586,S100597,1055,2024-12-25 00:58:00,add_to_cart,desktop,social,/blog
501587,S100284,1057,2024-12-26 08:57:00,search,mobile,organic,/cart
501588,S100571,1006,2025-02-11 08:01:00,page_view,mobile,organic,/home
501589,S100053,1047,2024-11-17 22:46:00,search,desktop,direct,/search
501590,S100604,1097,2024-11-09 22:33:00,checkout,desktop,direct,/home
501591,S100324,1048,2025-01-27 08:52:00,search,mobile,ads,/cart
501592,S100457,1092,2024-12-27 23:28:00,page_view,mobile,organic,/checkout
501593,S100264,1048,2024-11-17 07:01:00,page_view,desktop,organic,/cart
501594,S100381,1055,2025-02-14 09:42:00,page_view,mobile,direct,/home
501595,S100212,1073,2024-11-10 08:08:00,purchase,mobile,social,/cart
501596,S100332,,2024-11-11 13:18:00,page_view,mobile,direct,/search
501597,S100009,1014,2024-12-21 19:18:00,page_view,desktop,social,/cart
501598,S100357,1005,2025-02-24 07:13:00,page_view,desktop,direct,/product
501599,S100202,1078,2024-12-16 11:10:00,checkout,desktop,email,/cart
501600,S100707,,2024-11-15 09:39:00,search,mobile,organic,/home
501601,S100057,,2024-12-29 08:54:00,add_to_cart,mobile,social,/product
501602,S100493,1063,2024-12-11 09:46:00,page_view,mobile,email,/checkout
501603,S100509,1061,2024-11-19 10:27:00,page_view,desktop,social,/home
501604,S100767,1083,2025-01-05 14:32:00,purchase,desktop,ads,/blog
501605,S100222,1072,2024-12-30 14:23:00,purchase,tablet,ads,/search
501606,S100368,1082,2025-01-14 05:27:00,purchase,mobile,organic,/cart
501607,S100691,1113,2025-02-17 17:08:00,purchase,desktop,email,/cart
501608,S100417,1096,2024-11-08 10:06:00,add_to_cart,mobile,email,/home
501609,S100546,1064,2025-02-12 04:48:00,add_to_cart,mobile,ads,/cart
501610,S100102,1060,2024-11-24 15:42:00,checkout,mobile,organic,/cart
501611,S100160,1083,2024-12-04 11:36:00,search,mobile,ads,/checkout
501612,S100199,1059,2025-02-17 09:53:00,page_view,tablet,email,/cart
501613,S100159,1059,2024-11-22 23:33:00,page_view,mobile,social,/cart
501614,S100694,1003,2024-11-16 01:13:00,purchase,tablet,email,/checkout
501615,S100135,1023,2025-02-07 05:19:00,page_view,mobile,organic,/blog
501616,S100397,1063,2024-11-14 15:09:00,checkout,mobile,email,/cart
501617,S100737,1106,2025-01-23 20:36:00,page_view,mobile,direct,/blog
501618,S100391,1036,2025-01-17 12:41:00,page_view,mobile,email,/checkout
501619,S100754,1068,2024-11-18 09:43:00,page_view,mobile,direct,/search
501620,S100105,1045,2024-11-14 10:02:00,page_view,mobile,ads,/cart
501621,S100582,1014,2024-11-09 19:33:00,page_view,mobile,direct,/home
501622,S100588,,2025-02-06 10:33:00,page_view,tablet,email,/product
501623,S100053,1110,2025-02-20 16:50:00,add_to_cart,desktop,email,/search
501624,S100276,1011,2025-01-11 02:19:00,page_view,desktop,email,/cart
501625,S100110,1093,2024-11-09 18:51:00,page_view,mobile,organic,/home
501626,S100223,1045,2025-02-18 01:18:00,page_view,mobile,ads,/product
501627,S100074,,2024-11-07 10:35:00,add_to_cart,mobile,direct,/checkout
501628,S100505,1039,2024-12-02 16:06:00,search,desktop,social,/cart
501629,S100013,1031,2024-11-02 03:38:00,search,mobile,direct,/blog
501630,S100769,1073,2024-12-21 07:48:00,page_view,mobile,email,/blog
501631,S100481,1108,2025-02-09 22:00:00,page_view,desktop,social,/checkout
501632,S100188,1025,2025-02-16 23:49:00,add_to_cart,mobile,social,/search
501633,S100363,1091,2025-02-27 14:39:00,add_to_cart,desktop,direct,/blog
501634,S100238,1008,2025-02-12 15:53:00,page_view,mobile,direct,/product
501635,S100400,1118,2024-11-29 13:50:00,page_view,mobile,direct,/blog
501636,S100303,1011,2024-11-11 09:59:00,page_view,desktop,direct,/product
501637,S100090,1118,2024-11-05 10:16:00,page_view,mobile,ads,/blog
501638,S100391,1063,2024-12-06 21:13:00,add_to_cart,mobile,organic,/checkout
501639,S100183,1058,2024-11-03 09:56:00,search,mobile,organic,/checkout
501640,S100016,,2024-12-19 13:02:00,page_view,desktop,direct,/blog
501641,S100011,,2025-01-03 09:09:00,page_view,tablet,organic,/search
501642,S100165,1084,2025-01-08 06:51:00,purchase,desktop,direct,/home
501643,S100145,1017,2025-02-14 08:07:00,checkout,desktop,direct,/blog
501644,S100281,1065,2024-11-08 18:04:00,checkout,mobile,direct,/cart
501645,S100548,1068,2024-11-28 07:16:00,page_view,mobile,ads,/home
501646,S100581,1066,2025-02-20 13:11:00,search,mobile,email,/blog
501647,S100168,1074,2024-12-14 17:28:00,page_view,desktop,organic,/product
501648,S100169,1003,2025-02-06 07:19:00,page_view,mobile,organic,/cart
501649,S100764,1092,2025-02-04 14:09:00,page_view,desktop,ads,/search
501650,S100345,1092,2025-02-02 17:02:00,search,desktop,ads,/home
501651,S100498,1015,2024-11-24 16:14:00,page_view,tablet,direct,/home
501652,S100459,1074,2024-12-09 10:09:00,checkout,mobile,direct,/cart
501653,S100296,1073,2025-02-06 10:09:00,page_view,mobile,email,/search
501654,S100141,1088,2024-12-28 17:38:00,page_view,mobile,organic,/blog
501655,S100784,1011,2024-12-16 22:21:00,page_view,mobile,ads,/search
501656,S100736,1081,2025-02-15 12:55:00,page_view,desktop,email,/blog
501657,S100694,1036,2025-01-29 02:27:00,page_view,mobile,organic,/home
501658,S100732,1066,2025-02-09 01:15:00,page_view,tablet,email,/blog
501659,S100052,1100,2025-02-22 07:21:00,page_view,tablet,email,/home
501660,S100117,1091,2024-12-28 18:37:00,page_view,desktop,direct,/checkout
501661,S100364,1016,2024-12-28 03:58:00,search,mobile,email,/cart
501662,S100670,1076,2025-02-20 21:01:00,page_view,mobile,direct,/search
501663,S100135,,2024-12-25 21:03:00,search,mobile,organic,/product
501664,S100413,1021,2024-12-07 02:02:00,search,mobile,organic,/cart
501665,S100076,1110,2025-01-18 11:57:00,page_view,mobile,direct,/blog
501666,S100556,1091,2025-02-27 03:14:00,add_to_cart,mobile,social,/checkout
501667,S100017,1100,2024-12-31 20:01:00,search,desktop,email,/cart
501668,S100402,1037,2024-12-29 22:19:00,page_view,mobile,organic,/home
501669,S100204,1037,2025-01-03 03:33:00,purchase,mobile,email,/cart
501670,S100498,1117,2024-12-02 21:57:00,checkout,mobile,social,/blog
501671,S100323,1047,2024-12-28 13:04:00,purchase,tablet,email,/cart
501672,S100594,1009,2025-01-27 17:58:00,add_to_cart,desktop,social,/cart
501673,S100561,1077,2024-12-01 08:59:00,page_view,mobile,ads,/blog
501674,S100280,1017,2024-11-27 21:33:00,page_view,desktop,social,/product
501675,S100165,1103,2024-12-02 12:29:00,search,desktop,organic,/checkout
501676,S100242,1083,2025-02-20 15:47:00,purchase,desktop,direct,/cart
501677,S100478,1113,2025-02-27 04:28:00,search,mobile,direct,/cart
501678,S100163,1101,2024-12-10 12:42:00,checkout,desktop,email,/product
501679,S100323,1015,2024-11-13 05:00:00,page_view,mobile,ads,/search
501680,S100567,1049,2025-01-20 11:40:00,page_view,tablet,email,/cart
501681,S100550,1100,2025-01-31 14:15:00,checkout,mobile,social,/blog
501682,S100639,1054,2024-11-05 22:04:00,add_to_cart,tablet,direct,/blog
501683,S100633,,2024-12-25 03:51:00,purchase,tablet,social,/cart
501684,S100758,1095,2025-02-07 09:19:00,add_to_cart,mobile,direct,/search
501685,S100697,1002,2024-12-28 06:15:00,page_view,tablet,direct,/blog
501686,S100207,1113,2025-01-18 03:40:00,search,mobile,direct,/cart
501687,S100314,1013,2025-01-19 13:00:00,checkout,mobile,organic,/cart
501688,S100303,1019,2025-02-08 08:01:00,search,mobile,social,/cart
501689,S100238,1095,2024-11-13 00:53:00,page_view,tablet,email,/checkout
501690,S100726,1111,2025-01-28 07:42:00,page_view,mobile,ads,/blog
501691,S100223,1069,2024-11-26 11:08:00,search,mobile,email,/home
501692,S100087,1038,2024-11-09 07:05:00,page_view,desktop,social,/checkout
501693,S100536,1046,2025-01-11 04:48:00,add_to_cart,tablet,ads,/search
501694,S100428,1044,2024-12-03 07:26:00,page_view,desktop,email,/checkout
501695,S100219,1042,2024-12-04 03:17:00,page_view,mobile,ads,/checkout
501696,S100274,1032,2025-01-02 20:00:00,add_to_cart,mobile,social,/product
501697,S100646,1079,2025-02-03 05:13:00,page_view,mobile,direct,/search
501698,S100744,1116,2024-11-09 23:30:00,checkout,desktop,social,/search
501699,S100065,1040,2024-11-04 00:13:00,page_view,mobile,organic,/search
501700,S100591,1024,2025-01-23 14:24:00,purchase,mobile,ads,/checkout
501701,S100422,1108,2024-11-13 09:19:00,page_view,desktop,social,/search
501702,S100254,1096,2024-12-06 15:37:00,page_view,mobile,direct,/blog
501703,S100124,1120,2025-02-27 22:36:00,checkout,mobile,direct,/product
501704,S100145,1022,2024-11-15 00:35:00,add_to_cart,mobile,social,/cart
501705,S100614,1019,2025-02-19 08:40:00,page_view,mobile,email,/checkout
501706,S100384,1070,2025-01-01 23:09:00,purchase,mobile,social,/cart
501707,S100446,1079,2025-01-18 15:31:00,search,mobile,direct,/cart
501708,S100386,1062,2025-01-17 23:05:00,purchase,desktop,social,/checkout
501709,S100382,1077,2025-02-28 09:26:00,search,mobile,organic,/blog
501710,S100276,1024,2025-01-10 19:46:00,page_view,mobile,email,/checkout
501711,S100381,1062,2024-12-06 09:58:00,page_view,desktop,social,/search
501712,S100123,1085,2024-11-22 21:58:00,page_view,desktop,direct,/product
501713,S100266,1056,2024-11-03 01:45:00,search,desktop,social,/checkout
501714,S100789,1088,2024-12-13 21:54:00,page_view,tablet,social,/cart
501715,S100110,1058,2024-12-01 06:25:00,page_view,desktop,ads,/checkout
501716,S100380,1043,2024-11-28 23:04:00,page_view,mobile,social,/product
501717,S100600,1039,2025-02-23 03:58:00,page_view,desktop,organic,/home
501718,S100157,1053,2024-12-29 21:36:00,checkout,mobile,direct,/blog
501719,S100727,1003,2024-11-24 15:02:00,search,mobile,ads,/cart
501720,S100547,1086,2025-02-10 21:39:00,add_to_cart,mobile,social,/home
501721,S100598,1109,2024-11-13 13:05:00,purchase,mobile,email,/home
501722,S100117,1046,2025-01-19 10:22:00,search,mobile,organic,/product
501723,S100327,1006,2025-01-28 23:45:00,purchase,mobile,organic,/blog
501724,S100693,,2024-12-31 13:11:00,page_view,mobile,organic,/checkout
501725,S100067,1034,2025-02-06 23:18:00,page_view,desktop,ads,/home
501726,S100433,1017,2024-12-20 20:59:00,page_view,tablet,social,/search
501727,S100358,1048,2025-01-14 09:58:00,page_view,desktop,organic,/checkout
501728,S100670,1095,2024-11-03 04:23:00,checkout,desktop,social,/blog
501729,S100796,1038,2024-12-10 22:25:00,search,mobile,email,/cart
501730,S100442,1074,2025-02-08 15:29:00,page_view,desktop,social,/checkout
501731,S100163,1054,2025-02-21 18:12:00,add_to_cart,mobile,social,/product
501732,S100360,1016,2024-11-21 01:36:00,search,mobile,social,/product
501733,S100584,1043,2024-12-06 03:49:00,page_view,mobile,direct,/cart
501734,S100118,1093,2025-02-19 04:38:00,search,mobile,ads,/cart
501735,S100194,1079,2024-11-28 17:16:00,checkout,mobile,social,/cart
501736,S100600,1016,2024-12-13 14:10:00,checkout,mobile,organic,/product
501737,S100587,1021,2024-11-06 05:51:00,search,mobile,direct,/blog
501738,S100732,1083,2025-01-10 02:52:00,page_view,mobile,social,/blog
501739,S100650,1105,2025-01-23 01:43:00,page_view,mobile,direct,/checkout
501740,S100240,1045,2025-01-18 14:56:00,page_view,tablet,ads,/home
501741,S100508,1077,2024-12-18 01:42:00,add_to_cart,mobile,direct,/home
501742,S100665,1022,2024-12-16 09:51:00,page_view,mobile,organic,/search
501743,S100564,1040,2025-01-12 21:17:00,page_view,desktop,social,/product
501744,S100141,1003,2025-01-25 19:06:00,purchase,desktop,organic,/cart
501745,S100030,1099,2025-01-26 19:26:00,add_to_cart,mobile,email,/blog
501746,S100222,1052,2024-12-15 00:51:00,search,desktop,direct,/checkout
501747,S100265,1105,2024-12-21 19:45:00,page_view,mobile,direct,/blog
501748,S100281,1091,2025-01-31 15:20:00,page_view,mobile,direct,/product
501749,S100787,1107,2025-01-28 14:14:00,page_view,mobile,ads,/search
501750,S100380,1037,2024-11-21 10:24:00,search,desktop,organic,/blog
501751,S100555,1024,2024-11-29 20:39:00,page_view,mobile,email,/home
501752,S100061,,2024-11-08 16:35:00,checkout,desktop,ads,/checkout
501753,S100712,1092,2025-02-15 18:51:00,purchase,mobile,ads,/home
501754,S100520,1107,2024-11-07 21:50:00,page_view,desktop,social,/checkout
501755,S100070,1002,2025-02-03 18:45:00,page_view,mobile,email,/cart
501756,S100601,1046,2024-11-28 07:05:00,add_to_cart,mobile,direct,/checkout
501757,S100535,1096,2024-11-03 11:29:00,purchase,mobile,direct,/cart
501758,S100139,1010,2024-12-17 08:58:00,checkout,desktop,social,/product
501759,S100315,1073,2025-01-11 06:33:00,page_view,mobile,direct,/home
501760,S100339,1056,2024-11-21 21:25:00,page_view,desktop,organic,/checkout
501761,S100589,1003,2025-01-06 21:07:00,add_to_cart,desktop,direct,/checkout
501762,S100725,1031,2025-01-04 00:14:00,add_to_cart,mobile,organic,/search
501763,S100527,1037,2024-11-26 02:43:00,page_view,tablet,social,/home
501764,S100540,1015,2024-12-05 10:32:00,search,desktop,social,/product
501765,S100415,1081,2025-01-21 13:11:00,add_to_cart,mobile,organic,/cart
501766,S100466,1032,2024-11-06 13:59:00,page_view,mobile,direct,/product
501767,S100374,1036,2025-02-05 17:10:00,checkout,mobile,social,/search
501768,S100290,1116,2025-02-23 21:06:00,page_view,mobile,social,/product
501769,S100042,1060,2024-11-03 15:44:00,add_to_cart,mobile,organic,/cart
501770,S100052,1051,2024-12-06 00:20:00,search,mobile,social,/home
501771,S100787,1093,2025-01-02 04:15:00,page_view,desktop,direct,/blog
501772,S100231,1117,2024-11-03 09:16:00,add_to_cart,mobile,social,/search
501773,S100211,1004,2025-01-04 23:10:00,add_to_cart,desktop,organic,/checkout
501774,S100007,1058,2025-02-28 09:29:00,purchase,mobile,direct,/checkout
501775,S100633,1079,2024-11-12 03:37:00,page_view,mobile,email,/home
501776,S100482,1041,2024-11-01 21:50:00,add_to_cart,desktop,organic,/blog
501777,S100041,1100,2025-01-28 03:13:00,search,desktop,email,/product
501778,S100332,,2024-12-16 20:13:00,search,mobile,social,/checkout
501779,S100232,,2024-12-12 16:22:00,checkout,mobile,direct,/search
501780,S100069,1035,2025-02-06 04:58:00,page_view,mobile,social,/blog
501781,S100015,1030,2025-02-06 21:00:00,page_view,desktop,direct,/cart
501782,S100068,,2024-11-13 21:06:00,search,mobile,ads,/product
501783,S100052,1059,2025-01-08 14:52:00,page_view,desktop,social,/blog
501784,S100684,1027,2024-12-21 14:15:00,checkout,mobile,social,/cart
501785,S100773,1091,2024-11-24 00:29:00,search,mobile,social,/blog
501786,S100378,1037,2025-01-18 21:11:00,page_view,mobile,organic,/blog
501787,S100462,1035,2025-02-16 11:16:00,add_to_cart,mobile,direct,/product
501788,S100526,1113,2024-11-21 17:38:00,page_view,mobile,direct,/search
501789,S100781,1021,2024-12-02 11:30:00,search,mobile,direct,/cart
501790,S100678,1009,2025-01-04 00:43:00,page_view,mobile,organic,/search
501791,S100062,1035,2024-11-18 13:33:00,page_view,desktop,direct,/cart
501792,S100260,1078,2024-12-10 11:49:00,page_view,mobile,social,/product
501793,S100499,1016,2025-01-02 19:09:00,add_to_cart,tablet,email,/search
501794,S100120,1061,2025-02-03 05:41:00,page_view,mobile,ads,/product
501795,S100239,1081,2024-11-04 23:04:00,page_view,mobile,direct,/blog
501796,S100464,1109,2025-02-01 06:08:00,page_view,desktop,organic,/blog
501797,S100106,1030,2024-12-04 12:41:00,page_view,desktop,organic,/product
501798,S100179,1105,2025-01-21 05:32:00,purchase,mobile,direct,/cart
501799,S100015,1031,2025-01-18 20:12:00,page_view,desktop,email,/blog
501800,S100354,1087,2025-02-21 17:08:00,checkout,desktop,direct,/cart
501801,S100308,1056,2024-12-17 09:00:00,search,desktop,organic,/search
501802,S100726,1015,2025-01-31 22:45:00,search,mobile,ads,/checkout
501803,S100588,1092,2024-12-09 10:13:00,page_view,desktop,email,/blog
501804,S100736,1028,2025-02-18 23:09:00,purchase,desktop,direct,/blog
501805,S100604,1023,2025-02-01 08:45:00,page_view,desktop,ads,/home
501806,S100180,1046,2025-02-23 07:06:00,search,desktop,direct,/cart
501807,S100173,1084,2025-01-02 10:13:00,purchase,tablet,email,/product
501808,S100353,1030,2024-12-14 17:18:00,checkout,mobile,organic,/home
501809,S100353,1024,2025-02-04 18:19:00,search,mobile,email,/search
501810,S100218,1002,2024-11-22 10:04:00,purchase,mobile,social,/home
501811,S100654,1061,2025-01-19 12:21:00,add_to_cart,mobile,direct,/home
501812,S100314,1055,2025-01-03 08:00:00,page_view,mobile,ads,/checkout
501813,S100433,1030,2024-11-01 13:12:00,page_view,desktop,ads,/checkout
501814,S100281,1007,2025-02-27 14:07:00,page_view,mobile,email,/home
501815,S100258,1056,2024-12-28 18:27:00,page_view,desktop,email,/checkout
501816,S100558,1102,2024-11-30 12:30:00,add_to_cart,desktop,email,/checkout
501817,S100004,1092,2025-02-27 04:49:00,search,mobile,ads,/home
501818,S100573,1111,2025-01-18 13:04:00,page_view,desktop,organic,/cart
501819,S100595,1002,2024-11-28 12:32:00,checkout,mobile,ads,/checkout
501820,S100644,,2025-02-25 13:42:00,page_view,desktop,organic,/home
501821,S100393,1044,2024-12-29 00:48:00,purchase,desktop,email,/cart
501822,S100335,,2025-02-21 11:17:00,purchase,mobile,social,/blog
501823,S100062,1033,2024-12-16 06:54:00,purchase,mobile,ads,/checkout
501824,S100792,1061,2024-12-02 03:50:00,add_to_cart,mobile,email,/home
501825,S100043,1046,2024-12-04 09:50:00,page_view,desktop,ads,/checkout
501826,S100152,1046,2025-01-15 23:34:00,search,desktop,email,/cart
501827,S100781,1108,2025-02-03 14:43:00,page_view,mobile,ads,/home
501828,S100682,1096,2025-02-06 16:21:00,page_view,desktop,direct,/cart
501829,S100155,,2024-11-13 13:17:00,search,mobile,ads,/blog
501830,S100477,1079,2024-12-16 01:14:00,page_view,mobile,direct,/product
501831,S100274,1060,2025-02-26 13:39:00,purchase,tablet,organic,/search
501832,S100357,1012,2025-02-10 09:29:00,checkout,mobile,ads,/product
501833,S100425,,2024-11-07 18:34:00,page_view,tablet,organic,/checkout
501834,S100531,1071,2024-11-18 20:08:00,search,desktop,social,/cart
501835,S100482,1090,2024-11-05 21:28:00,page_view,tablet,direct,/home
